AgeGroup,Gender,ActionCount,ActionSequence,GradedScore,ResponseTime,LiteracyScore,NumeracyScore,Country
50-54,Female,12,0.0004843649437064275,0,127924,145.45722,158.46639,US
60-65,Female,27,0.654052126399592,0,166407,311.83373,271.77119,US
60-65,Male,5,0.11669414797634013,7,14166,244.78567,224.73182,UK
35-39,Male,15,0.28116432844627803,7,124773,258.99282,243.81335,UK
45-49,Male,26,0.18478831527442116,0,220933,301.07361,294.96211,US
45-49,Female,24,0.33732241144699937,0,177541,275.40066,206.19869,US
30-34,Female,23,0.7660383772222172,1,184252,245.82141,225.35547,UK
35-39,Female,46,0.9362370015047503,1,765248,355.99936,336.00707,UK
16-19,Male,15,0.302910374876429,7,174506,263.74983,262.56165,UK
20-24,Male,18,0.17912261101291693,7,138995,253.41315,254.10576,UK
20-24,Female,32,0.7429634436949505,1,197163,278.19113,337.24801,US
20-24,Female,3,0.0004843649437064275,7,35099,199.47206,218.75279,UK
20-24,Female,5,0.03508314711663038,7,3484,222.14076,198.19334,UK
45-49,Female,17,0.4088513723165912,0,164602,234.25229,255.7073,US
35-39,Female,32,0.6228118615534999,1,120089,322.34265,281.00227,US
60-65,Female,10,0.25963231014744986,1,260030,268.52075,273.67543,UK
45-49,Female,20,0.6968880472846054,7,186089,303.74232,194.83991,UK
30-34,Female,18,0.7560961885478972,1,166379,352.71774,214.62805,US
30-34,Female,32,0.699325143726734,1,276406,214.46321,248.13575,UK
16-19,Female,31,0.5341724377279754,1,144813,355.41554,319.5013,UK
45-49,Female,5,0.1650504616915104,7,73315,236.09804,188.63551,UK
35-39,Male,16,0.3282350707854483,7,196064,306.88597,297.46833,UK
50-54,Male,20,0.6144701877426769,0,168531,278.98469,269.22347,US
20-24,Female,15,0.2192814212759569,0,407014,290.6985,279.44291,US
30-34,Female,15,0.0850892491294267,7,392679,239.85243,215.01092,US
50-54,Female,27,0.8901587297832345,1,295216,238.94237,249.69253,UK
20-24,Female,16,0.6532380939802123,0,128904,257.76355,196.64062,US
20-24,Male,24,0.2744573866884676,1,308164,351.02428,280.72379,US
25-29,Male,45,0.7461833241565644,1,172551,310.77555,193.38359,UK
35-39,Male,19,0.14027662909846356,0,120242,242.52809,209.54607,US
20-24,Female,20,0.14276789227755568,7,134299,305.31541,243.37821,UK
35-39,Male,19,0.2449886777861408,1,242908,306.96132,282.2381,UK
45-49,Male,3,0.056843966680698646,7,3484,213.73411,147.59796,UK
60-65,Female,60,0.9199943497672568,1,318658,322.27899,283.66598,UK
35-39,Female,14,0.24296655478037216,7,166089,283.34478,308.55881,UK
60-65,Female,21,0.5420125957455565,1,101993,349.85548,319.58206,US
20-24,Female,5,0.2691117798670787,7,209273,243.74886,170.70833,UK
30-34,Female,18,0.6368431893938112,0,70024,287.59666,313.69475,US
30-34,Female,3,0.11086869137182295,7,26424,252.02031,227.34555,UK
20-24,Male,31,0.5071556223268312,1,224001,245.02444,276.45964,UK
45-49,Female,22,0.31653848084888925,0,172380,270.8534,271.40571,UK
40-44,Male,31,0.7883084711169323,0,134373,246.8521,243.24415,US
30-34,Male,26,0.38692745011135493,1,131377,272.45304,241.67922,UK
50-54,Male,18,0.4933600755363635,0,195600,314.18422,307.61908,US
16-19,Male,23,0.5034846008759468,1,138300,244.23919,273.29876,US
45-49,Male,23,0.2703998727182044,0,195237,181.29632,222.69219,US
16-19,Female,14,0.40602779064989203,0,68161,247.35478,242.53453,US
55-59,Female,22,0.5730431830435823,1,176349,298.52717,312.23273,UK
60-65,Male,16,0.5249781606669036,7,179997,292.16141,218.5322,UK
16-19,Female,19,0.6723428572856804,7,152335,300.48587,233.11878,UK
35-39,Male,22,0.5835386421883006,0,165614,316.03265,276.29778,US
60-65,Male,37,0.9701757657430031,7,334363,223.95779,173.77475,UK
55-59,Female,20,0.3647984066164104,7,232993,238.73902,240.22497,UK
35-39,Female,15,0.3916269133637529,7,213347,224.03262,207.37818,UK
16-19,Male,22,0.16967833077843325,0,241131,272.78626,288.84403,US
20-24,Female,27,0.5173777048050666,1,215615,299.68491,263.09945,US
60-65,Male,27,0.5219640379665229,7,323533,286.39052,296.99806,UK
16-19,Female,29,0.6249855101034613,0,65270,269.84258,193.29955,US
45-49,Female,27,0.5110779233139999,1,451197,269.59848,282.47028,UK
25-29,Female,63,0.9761638437445831,7,264648,328.44115,231.52464,UK
55-59,Female,46,0.9998227035662406,1,330486,329.36298,353.28958,UK
50-54,Male,29,0.9369183104605476,1,315983,322.31849,314.47275,UK
55-59,Male,6,0.08568025840247775,7,38728,121.25885,208.92007,US
45-49,Female,18,0.18947657342590218,1,180857,362.93546,340.31121,UK
30-34,Male,15,0.23571205065448325,0,162509,309.69358,320.08189,US
30-34,Female,26,0.85170208759505,1,224895,319.70253,263.06707,US
45-49,Female,20,0.4012497051179264,0,175109,174.17761,204.65956,US
60-65,Female,33,0.6222702068459559,1,289080,304.99735,293.6617,UK
45-49,Male,18,0.44086644418454135,7,258064,301.64137,311.7536,UK
50-54,Female,25,0.3452725863468958,1,246105,324.80815,262.10553,UK
60-65,Female,17,0.666990718510373,7,240416,237.48234,260.83172,UK
16-19,Female,50,0.9564710677714112,1,894102,312.44384,246.09819,US
30-34,Female,80,0.9217610944658027,1,534450,270.07381,302.51302,UK
30-34,Male,33,0.9716438462298662,7,250039,315.53687,326.16952,US
40-44,Female,23,0.8996290742367814,7,201241,229.13214,146.88416,UK
20-24,Male,21,0.5024730106725473,0,209585,239.78881,262.07875,US
20-24,Female,20,0.4169599756336986,7,203577,211.19686,235.58374,UK
30-34,Female,3,0.0004843649437064275,0,46076,234.97608,270.52249,UK
35-39,Female,20,0.06320443167933937,0,104542,297.33107,273.6885,US
16-19,Female,35,0.5453248707949814,7,149414,247.74461,291.05202,UK
50-54,Female,18,0.540443118309128,0,159108,255.39607,277.41927,US
30-34,Female,19,0.852384156915143,1,230073,260.28173,270.70432,US
30-34,Female,25,0.595646445430482,0,128247,262.78268,201.93168,US
60-65,Female,4,0.17189226235368,7,21776,213.07928,189.40779,UK
55-59,Female,16,0.43112035656675035,1,163873,216.1336,194.49062,US
45-49,Male,23,0.4414325030283289,0,138155,198.00367,276.83703,US
50-54,Male,3,0.054487796068605376,7,22497,244.37875,249.55536,UK
30-34,Female,16,0.5208433693633132,1,231911,250.22419,245.06033,UK
20-24,Male,26,0.607722133728345,1,148399,341.83016,299.32541,US
45-49,Male,27,0.24454905478106864,0,133418,229.28215,302.5507,US
45-49,Male,5,0.10283869670543883,7,80191,271.46226,236.18467,UK
30-34,Female,16,0.22105598057886192,1,171173,344.70791,284.95469,UK
60-65,Female,41,0.8872455411069081,7,254489,295.09776,279.06357,UK
55-59,Female,5,0.2127556820075266,7,94348,214.28124,164.47785,UK
35-39,Female,4,0.17629655429528396,7,250729,261.80818,166.11577,UK
40-44,Female,18,0.38667561093536357,7,107614,279.4862,263.95475,UK
25-29,Male,20,0.6526179812883987,7,217360,276.08693,205.24306,UK
40-44,Female,16,0.16877831957324882,7,143188,286.00324,279.81728,UK
35-39,Male,20,0.6029462587858647,0,191291,323.33052,298.07865,US
45-49,Female,78,0.8513171766952425,1,304979,291.52561,339.70934,US
50-54,Male,18,0.24330234981785595,1,239330,331.60261,338.61286,UK
45-49,Female,23,0.6566997872359904,7,103348,221.94064,236.12077,UK
25-29,Female,32,0.620119054275434,1,232350,268.23702,247.66785,US
40-44,Female,35,0.9776988815709821,1,278041,291.7072,254.26866,UK
30-34,Female,26,0.3941077960091463,7,202019,278.32626,293.98224,UK
55-59,Female,37,0.8377579714944827,1,802798,284.33506,309.06942,UK
40-44,Female,35,0.9089430124910589,1,304580,255.60482,263.09811,UK
60-65,Female,28,0.8311439099140173,1,235867,354.49028,248.50094,US
35-39,Female,25,0.6075996761550824,0,193295,328.56564,284.13875,US
25-29,Female,20,0.6469091729880142,1,214412,311.60135,274.01535,UK
45-49,Female,18,0.07162704394503389,7,236448,245.89332,286.5251,US
16-19,Female,37,0.9998227035662406,1,115354,288.80753,347.16127,UK
45-49,Male,6,0.030466600692413845,7,3484,181.89515,182.56657,UK
20-24,Male,35,0.8171228407922704,7,187829,197.01551,208.86167,UK
60-65,Female,30,0.6425070623492568,1,327275,250.1135,249.35882,UK
20-24,Male,20,0.24140228329313418,0,167485,275.18901,255.03829,UK
60-65,Male,14,0.3087576155709211,7,163081,214.22618,267.40495,UK
16-19,Female,36,0.7270283859142184,0,78017,217.80855,249.28984,US
16-19,Female,21,0.3457183391672063,0,140512,290.24712,283.81853,US
16-19,Female,21,0.5222269803130629,7,205036,271.8666,231.84514,UK
55-59,Male,22,0.5278793171837871,0,177549,259.8117,228.22078,US
35-39,Female,19,0.7287325856963567,0,124862,282.28374,286.79442,US
30-34,Male,14,0.27286138905131285,1,194574,315.16545,336.37008,UK
55-59,Male,21,0.05082168975399548,0,103965,221.96888,234.51732,US
20-24,Female,19,0.583386428101011,7,177717,204.62263,259.45056,UK
55-59,Female,33,0.6339088000956096,7,198800,273.18029,253.75158,UK
40-44,Male,18,0.38309310932329066,1,329951,319.71596,281.26582,UK
45-49,Female,29,0.4845381995396696,0,94819,236.46558,303.05481,US
55-59,Female,30,0.6648071752569319,1,147990,301.14705,242.93636,US
45-49,Male,23,0.5155290081810849,0,150844,278.8766,280.1965,US
40-44,Female,18,0.09903817226253037,7,99221,150.78218,178.94598,UK
30-34,Female,4,0.1453748089886291,7,41815,239.04683,253.19485,UK
40-44,Male,23,0.3781887659359579,7,211252,256.87784,249.1845,UK
50-54,Female,18,0.4784531155254722,0,191210,278.0579,282.27069,US
40-44,Male,68,0.9780664963441537,7,225032,349.82139,302.98916,UK
45-49,Female,29,0.30048131157672775,0,105099,312.42529,323.76927,US
16-19,Female,22,0.5311457120232036,1,197399,291.94591,317.23147,US
60-65,Female,4,0.10235833777530748,7,24091,181.04395,221.84881,UK
30-34,Male,15,0.2921166811119111,7,125006,245.14558,201.08631,UK
35-39,Female,26,0.5584415576958268,0,313478,226.92657,284.07959,US
35-39,Male,29,0.6534248426724635,1,211441,342.12044,269.93004,US
45-49,Female,25,0.9183393726069764,0,111604,354.38802,311.37096,US
60-65,Male,28,0.7513425315917186,1,319910,270.05713,306.73043,UK
30-34,Female,29,0.8007071687982965,1,257316,264.92359,287.41202,UK
20-24,Female,39,0.9438965888058655,1,573365,320.8955,274.28312,UK
35-39,Female,15,0.47889841529538724,7,219921,292.44973,281.89065,UK
45-49,Female,20,0.34709421982325156,0,233767,220.17406,208.25736,US
50-54,Male,15,0.3571030101684631,1,190026,282.88167,349.51505,UK
60-65,Male,19,0.5122953559270869,0,616155,240.14441,234.8724,US
16-19,Female,40,0.7445864243612108,7,142341,212.80503,155.13262,UK
45-49,Male,22,0.881129089921256,7,371633,293.85782,291.87811,UK
35-39,Female,23,0.527221790360666,0,265656,268.7268,235.47498,US
35-39,Female,21,0.25910230587468774,0,166666,209.76604,247.44348,US
35-39,Male,25,0.14642942419853128,0,174753,231.22443,268.56588,US
35-39,Female,29,0.7604871851545733,1,244651,245.54463,309.95058,UK
30-34,Female,21,0.6429724206535827,1,102369,350.34887,301.57329,US
55-59,Male,19,0.24941823363948623,1,232866,337.38157,275.99027,US
45-49,Male,20,0.396172318709737,0,183525,285.26389,326.8971,US
30-34,Female,16,0.0888139796927804,0,133795,283.81606,289.84806,US
20-24,Male,28,0.5526258070214307,1,321337,287.0536,265.45137,US
16-19,Male,17,0.15643678883026182,7,151208,259.2418,289.9819,UK
25-29,Male,41,0.8982407698714643,0,133957,261.16037,308.06869,US
20-24,Female,17,0.29494042830974243,7,137015,189.85792,279.75405,UK
50-54,Male,28,0.5445032259288344,1,192256,313.03077,323.99389,US
60-65,Male,33,0.9725365195909343,1,336795,274.49484,281.99011,UK
20-24,Male,18,0.8411775880471318,7,189400,304.99317,242.57248,UK
20-24,Female,15,0.4670960222417526,7,199080,312.89262,342.79021,UK
35-39,Male,17,0.27949257296913993,1,356853,321.3046,296.33517,UK
45-49,Male,18,0.41736766529685315,0,166199,247.99821,199.85887,US
25-29,Male,24,0.45491994395211255,1,298914,323.95793,281.97639,UK
35-39,Male,27,0.9291905122863398,1,151575,264.53042,270.18526,UK
50-54,Female,15,0.37285007029229467,0,168522,169.12166,233.41204,US
35-39,Female,23,0.2975109352342999,1,179841,316.96108,298.99529,US
50-54,Female,19,0.3394380409141116,1,175214,267.99762,231.63645,UK
16-19,Male,30,0.8745303514456525,1,753562,253.47851,223.78602,UK
20-24,Female,5,0.2150744455667708,7,218780,246.58069,197.96533,UK
45-49,Male,25,0.586319663983545,0,161173,255.14791,243.65089,UK
60-65,Female,16,0.6071244720747903,7,145840,283.03977,224.02056,UK
20-24,Female,21,0.3784880486830105,0,187732,297.23717,253.35845,US
45-49,Male,22,0.29854928040255085,0,184584,302.80345,325.11399,US
45-49,Female,16,0.30018681851655366,1,116082,277.01916,333.69712,US
25-29,Male,24,0.5248427243052985,7,102138,217.55347,237.56245,UK
60-65,Male,30,0.5264791221727264,1,222545,255.07767,224.75536,UK
20-24,Female,20,0.6374395604903178,1,221373,282.21001,268.36303,UK
55-59,Female,26,0.5579975642888684,1,210465,356.94227,293.13735,US
16-19,Female,25,0.1379516369858628,0,86604,258.92827,196.07129,US
20-24,Female,16,0.38342321797859436,7,139296,267.23418,232.1509,UK
60-65,Male,21,0.9281443742253189,1,301166,262.8543,259.36617,UK
60-65,Male,14,0.12113072527087057,0,183454,307.94594,313.75598,US
30-34,Male,27,0.6954730922868377,1,163440,311.94106,335.18325,US
30-34,Male,33,0.6511159272268716,1,280319,311.26474,295.44134,UK
50-54,Female,17,0.406880502862504,1,143512,275.11511,303.59471,US
35-39,Male,20,0.5611635204000216,0,140445,316.26929,269.77093,US
35-39,Male,22,0.5194479869064267,7,267349,315.84723,325.81026,UK
45-49,Female,26,0.7835683670046292,7,237816,262.7526,216.74107,UK
25-29,Male,26,0.48036157180016215,1,221724,278.00457,288.22177,UK
50-54,Female,3,0.05234860049145043,7,267455,184.51937,153.04359,UK
50-54,Male,29,0.5399637691213761,1,325517,209.5296,255.29116,US
30-34,Female,3,0.0004843649437064275,7,3484,126.68436,159.49103,UK
55-59,Male,3,0.0004843649437064275,0,28973,235.96056,297.52952,US
60-65,Male,35,0.8715591039640758,1,316680,325.33715,310.88827,UK
60-65,Female,20,0.3357841373196748,0,172229,342.1499,279.73277,US
45-49,Male,21,0.515660319935267,7,213251,242.64138,266.6935,UK
30-34,Female,20,0.10232231848837042,1,195526,315.45363,331.72961,UK
35-39,Male,20,0.40800401335763714,7,156491,295.24576,321.54726,UK
45-49,Female,24,0.2390041231968261,0,222396,246.55731,244.06418,US
55-59,Male,40,0.8159688771671165,1,205279,339.51547,342.47627,US
45-49,Female,25,0.40795220776907803,7,235559,316.72101,279.05614,UK
20-24,Female,21,0.6317532973278825,1,131053,251.95011,271.74888,US
16-19,Female,5,0.05421883678226269,0,18438,249.69596,232.13986,US
55-59,Male,5,0.0004843649437064275,1,29084,249.88553,241.36118,UK
20-24,Female,29,0.6452136778256897,0,136161,239.24108,273.69852,US
55-59,Female,27,0.7537487798574907,7,170862,198.23821,276.66082,UK
45-49,Female,27,0.37132025684193454,7,129186,234.91732,220.25791,UK
16-19,Female,31,0.9347801220136024,1,204369,322.20702,319.84627,UK
30-34,Female,23,0.35775604149875706,1,271188,305.30123,294.87002,UK
30-34,Female,42,0.9269107062239244,1,615634,295.6567,317.59541,UK
30-34,Female,15,0.47462345618741464,7,152045,172.10314,267.71769,UK
20-24,Female,18,0.16626843668178418,7,218073,326.68859,270.46808,UK
35-39,Female,17,0.26954694619245534,0,136549,277.69156,230.82424,US
16-19,Female,38,0.8027093597914128,7,129481,243.31537,246.37357,UK
45-49,Male,14,0.24653998341148747,0,87726,279.10355,201.95175,US
50-54,Female,14,0.43281087318665273,7,365016,219.59024,222.75043,UK
60-65,Male,21,0.256788865501318,0,189909,297.50894,217.8662,US
50-54,Female,33,0.8183660311431876,1,177221,313.60069,307.60395,UK
35-39,Female,31,0.7408894022577672,1,243829,312.80607,314.80418,UK
20-24,Female,15,0.08877974653303472,1,221538,376.28079,235.80007,US
45-49,Female,63,0.8494029128526109,1,231880,301.39233,337.6705,UK
60-65,Male,3,0.0004843649437064275,7,18183,237.19748,222.5128,UK
16-19,Male,25,0.0942435267957027,7,127906,244.17616,246.87685,UK
60-65,Female,27,0.8865824056958612,7,274180,238.70817,271.00637,UK
20-24,Female,14,0.4920537700718954,7,202087,279.22643,265.14037,UK
35-39,Female,25,0.7600924358648895,1,149939,286.54098,278.0318,US
50-54,Female,32,0.9087628320639625,0,181162,330.29034,271.57208,US
55-59,Male,16,0.3271233546396904,7,250526,222.76832,273.56269,UK
55-59,Female,19,0.5136254986873585,1,161600,326.43617,287.03197,US
50-54,Male,31,0.4598824992668969,0,294795,293.08422,334.01644,US
50-54,Female,17,0.39623368792074815,7,249497,305.96045,231.7509,UK
25-29,Male,5,0.1517844090109653,7,123416,205.56382,232.48556,UK
35-39,Male,19,0.37207726715604117,0,287626,338.91745,256.87323,US
25-29,Female,28,0.9987591984238987,0,240976,359.14256,270.21168,US
35-39,Female,16,0.3099985615300714,7,226910,290.09819,287.91611,UK
45-49,Female,5,0.13723423727992232,7,236809,215.66792,268.03877,UK
30-34,Female,25,0.6050744318034499,1,276235,336.75653,289.77878,UK
50-54,Male,18,0.730585081762526,1,198959,298.54389,272.35602,UK
20-24,Female,14,0.5513750750029177,7,173100,228.86341,233.34718,UK
55-59,Female,35,0.8315444434494201,1,178855,363.59738,334.06814,US
25-29,Female,3,0.0004843649437064275,7,10048,237.0196,214.82834,UK
35-39,Male,6,0.1358832991436865,7,3484,169.50046,203.42594,UK
16-19,Female,36,0.4739643986739691,0,99408,281.64802,273.24045,US
30-34,Female,30,0.8953353220389064,1,100252,279.32526,319.3025,UK
20-24,Female,33,0.7656289135652072,1,201404,298.14112,310.65383,UK
20-24,Male,3,0.20220277093163203,7,131279,230.29012,199.28624,UK
30-34,Female,16,0.09143602556780711,0,157215,202.99911,283.39804,US
35-39,Female,4,0.03511243864246166,0,131981,272.19079,242.15146,US
50-54,Male,5,0.1265362294735392,7,78358,183.1605,241.63318,UK
40-44,Female,26,0.7446537583454992,7,203980,285.6225,248.2911,UK
20-24,Male,25,0.7946702573163986,7,228189,227.7438,241.46916,UK
60-65,Male,25,0.718844860322907,0,251703,297.03998,246.49392,US
50-54,Male,17,0.5252842623754304,0,157017,326.83616,254.04262,US
25-29,Male,30,0.6207520581832839,1,128766,312.50092,262.54119,US
30-34,Female,22,0.6856073624370168,1,136277,270.27817,242.02446,UK
45-49,Male,3,0.0004843649437064275,0,3484,240.07758,206.57346,US
60-65,Male,80,0.9668228390489438,0,274120,262.83787,325.58859,US
35-39,Male,17,0.2755862155018107,7,162805,241.98548,284.8303,UK
55-59,Male,25,0.3853066443913781,1,194997,205.09522,151.89343,US
45-49,Female,4,0.021702355095575526,0,3484,145.25816,182.79868,US
55-59,Male,16,0.43149289325492635,0,166236,248.80291,238.32445,US
20-24,Male,11,0.12252893556699068,7,32864,251.95562,174.71141,UK
50-54,Male,19,0.48263234814001776,7,249686,281.9629,282.72202,UK
35-39,Male,18,0.17623844223446977,0,109616,220.04457,240.26537,US
16-19,Female,29,0.7169425046711483,1,191926,326.78093,293.42099,UK
35-39,Female,20,0.30679944706526807,0,119561,230.55774,156.70527,US
55-59,Male,21,0.49942192946860475,1,185058,291.18157,341.311,UK
45-49,Female,29,0.44808679137256835,7,149787,341.29777,281.24753,UK
45-49,Male,16,0.23962377218509945,0,252757,275.65593,308.44528,US
20-24,Female,17,0.8523692125025623,0,356836,215.33359,221.27962,US
60-65,Female,15,0.5117782591311321,7,191885,254.60278,289.81985,UK
35-39,Male,39,0.6649336064362595,1,294292,327.75182,299.21573,UK
45-49,Male,53,0.994488813627605,1,846436,299.47326,285.88862,US
35-39,Male,16,0.3152963292181684,7,181531,262.94112,213.74754,UK
40-44,Male,34,0.9299959749351167,0,80971,249.89953,281.11296,US
45-49,Female,17,0.46431477208561733,1,203429,289.00142,264.80479,US
30-34,Female,9,0.17594812268215404,7,90039,269.44619,230.34653,UK
20-24,Female,40,0.916242612926092,1,363303,337.20305,250.36868,UK
50-54,Male,22,0.813442897177589,1,194664,236.36771,270.64898,US
30-34,Male,16,0.3714673410462661,1,108517,342.11444,297.63232,US
45-49,Female,23,0.39317619479073523,0,178746,233.69376,197.2206,US
30-34,Female,27,0.4714374055832343,1,153594,313.49514,259.31398,US
30-34,Female,23,0.7065742691761453,1,283531,241.32891,290.08347,US
